created_at,tweet_id,name,screen_name,retweet_count,text,mined_at,favourite_count,hashtags,status_count,location,source_device,retweet_text,quote_text,quote_screen_name
2020-11-16 19:54:06,1328426136267681792,Arizona Republican Party,AZGOP,369,RT @kelliwardaz: Polls are supposedly used to measure public opinion. But it is increasingly clear that they are being used to shape public…,2021-03-01 21:20:55.084568,0,[],22075,,Twitter for iPhone,"Polls are supposedly used to measure public opinion. But it is increasingly clear that they are being used to shape public opinion by the media companies that finance them.

Read my latest in @WestJournalism ⤵️ https://t.co/Z5d9o8Rtjo",None,None
2020-11-16 20:12:15,1328430703973867520,Arizona Republican Party,AZGOP,41,Arizona GOP Chair @kelliwardaz: ‘This Election Is Far from Over’ https://t.co/SHjbpHJrKV via @BreitbartNews,2021-03-01 21:20:55.084568,228,[],22075,,Twitter for iPhone,None,None,None
2020-11-16 21:12:56,1328445977032704000,Arizona Republican Party,AZGOP,129,"RT @AZGOP: In today's update, Chairwoman @kelliwardaz educates the media on when a nominee becomes president-elect and encourages Arizona v…",2021-03-01 21:20:55.084568,0,[],22075,,Twitter Web App,"In today's update, Chairwoman @kelliwardaz educates the media on when a nominee becomes president-elect and encourages Arizona voters to stay the course because the fight is far from over. https://t.co/3WVt8s1x7x",None,None
2020-11-16 21:34:11,1328451323323318272,Arizona Republican Party,AZGOP,51,This is disgusting rhetoric from a sitting U.S. congresswoman. Equally as bad as @katiehobbs calling Trump supporters Nazis! https://t.co/9K8AMu9k08,2021-03-01 21:20:55.084568,144,[],22075,,Twitter for iPhone,None,None,None
2020-11-16 21:38:17,1328452354845229057,Arizona Republican Party,AZGOP,596,"RT @Peoples_Pundit: Dr. Ward is 100% spot on, though I wish she was not.

Nate Silver is a poll-reader, and a fraud.

Most pollsters are ei…",2021-03-01 21:20:55.084568,0,[],22075,,Twitter for iPhone,"Dr. Ward is 100% spot on, though I wish she was not.

Nate Silver is a poll-reader, and a fraud.

Most pollsters are either cowardly and afraid of him, or incompetent and should no longer poll in the United States of America.

Little secret: Biden never led by 8 in Maricopa. https://t.co/GQgKNs0xfX",None,None
2020-11-16 23:40:52,1328483203535958016,Arizona Republican Party,AZGOP,84,"RT @PamKirby: Um, so the legal argument for the Recorder’s office is laziness?",2021-03-01 21:20:55.084568,0,[],22075,,Twitter for iPhone,"Um, so the legal argument for the Recorder’s office is laziness? https://t.co/U0bVVZ0T4g",None,None
2020-11-17 00:18:47,1328492745854357504,Arizona Republican Party,AZGOP,21,Because of course. https://t.co/D8dTijqjY1,2021-03-01 21:20:55.084568,74,[],22075,,Twitter Web App,None,None,None
2020-11-17 00:32:55,1328496304528343040,Arizona Republican Party,AZGOP,85,"AZ GOP Chair: ‘Arizona Is in This Fight 100%’, Working with Trump Campaign’s Sidney Powell, Giuliani https://t.co/dLuOUnyJQJ via @patriotproj @RandyDeSoto",2021-03-01 21:20:55.084568,324,[],22075,,Twitter Web App,None,None,None
2020-11-17 00:48:53,1328500322239606785,Arizona Republican Party,AZGOP,125,RT @PollWatch2020: The Media has no credibility whatsoever to address whether there is election fraud or not. It consists of hyper-partisan…,2021-03-01 21:20:55.084568,0,[],22075,,Twitter Web App,"The Media has no credibility whatsoever to address whether there is election fraud or not. It consists of hyper-partisans on the Left who have disqualified themselves from evaluating anything objectively. In fact, the truth probably is the opposite of what the Media claims.",None,None
2020-11-17 00:49:06,1328500375494619137,Arizona Republican Party,AZGOP,33,"RT @realJeffreyLord: Trump Attorney: ‘So Much Evidence’ On Election Fraud, Feels ‘Like It’s Coming In Through A Fire Hose’ https://t.co/GVK…",2021-03-01 21:20:55.084568,0,[],22075,,Twitter Web App,"Trump Attorney: ‘So Much Evidence’ On Election Fraud, Feels ‘Like It’s Coming In Through A Fire Hose’ https://t.co/GVK4i8npna",None,None
2020-11-17 00:50:44,1328500784514809857,Arizona Republican Party,AZGOP,3798,"RT @jennybethm: BREAKING: Hand recount revealed that an election official in Floyd County, Georgia did not upload nearly 2600 votes from a…",2021-03-01 21:20:55.084568,0,[],22075,,Twitter Web App,"BREAKING: Hand recount revealed that an election official in Floyd County, Georgia did not upload nearly 2600 votes from a memory card into the scanning machine.

A large majority of these votes were for President Trump.

GA must have a full audit. https://t.co/0mKrTjv55p",None,None
2020-11-17 00:50:48,1328500804764925952,Arizona Republican Party,AZGOP,11447,"RT @RichardGrenell: Clark County, Nevada officials said they weren’t investigating voter fraud because they didn’t have the time or resourc…",2021-03-01 21:20:55.084568,0,[],22075,,Twitter Web App,"Clark County, Nevada officials said they weren’t investigating voter fraud because they didn’t have the time or resources. 

But they just threw out 153k ballots for a County Commission race because of fear of fraud. 

But they weren’t even looking for fraud! Wow.",None,None
2020-11-17 00:51:56,1328501087309942784,Arizona Republican Party,AZGOP,2463,"RT @ScottAdamsSays: If the President’s allegations about the election are true, this would be bigger than Watergate. But roughly equal to T…",2021-03-01 21:20:55.084568,0,[],22075,,Twitter Web App,"If the President’s allegations about the election are true, this would be bigger than Watergate. But roughly equal to The Russian Collusion Hoax.",None,None
2020-11-17 01:00:01,1328503121186680832,Arizona Republican Party,AZGOP,4392,"This Election is a JOKE. 

Glitches, upload errors, ballot dumps, and more... 

Arizona Congressmen @RepAndyBiggsAZ &amp; @RepGosar explain why Americans want an Election Audit.

Count all LEGAL votes! Help us get it done: https://t.co/gblNYbAHcg https://t.co/35V36YYRVW",2021-03-01 21:20:55.084568,11811,[],22075,,Twitter Media Studio,None,None,None
2020-11-17 01:42:24,1328513789822570496,Arizona Republican Party,AZGOP,631,RT @DrPaulGosar: Me and the great @RepAndyBiggsAZ got something to say about the election.   Check out the video.,2021-03-01 21:20:55.084568,0,[],22075,,Twitter for iPhone,Me and the great @RepAndyBiggsAZ got something to say about the election.   Check out the video. https://t.co/5nRkrlXw9K,None,None
2020-11-17 02:09:28,1328520600013266944,Arizona Republican Party,AZGOP,52,"RT @duncan_colton: Whoa...

These Arizona Congressmen do deep dive into the 2020 election irregularities. 

Do NOT scroll past this. 

Well…",2021-03-01 21:20:55.084568,0,[],22075,,Twitter for iPhone,"Whoa...

These Arizona Congressmen do deep dive into the 2020 election irregularities. 

Do NOT scroll past this. 

Well done, @AZGOP @RepGosar and @RepAndyBiggsAZ 

 https://t.co/Wa19QPFfiY",None,None
2020-11-17 02:31:35,1328526166978772992,Arizona Republican Party,AZGOP,129,"RT @TrumpStudents: Glitches, upload errors, ballot dumps, and more... 

This election process was a DISASTER!

Arizona Congressmen @RepAndy…",2021-03-01 21:20:55.084568,0,[],22075,,Twitter for iPhone,"Glitches, upload errors, ballot dumps, and more... 

This election process was a DISASTER!

Arizona Congressmen @RepAndyBiggsAZ &amp; @RepGosar explain why Americans want an Election Audit.

Count all LEGAL votes!
https://t.co/7k6Z11BYr7",None,None
2020-11-17 03:21:19,1328538680839991298,Arizona Republican Party,AZGOP,462,"RT @bennyjohnson: This has gotten out of hand.

The American people deserve to have confidence in the results of our elections.

We need to…",2021-03-01 21:20:55.084568,0,[],22075,,Twitter Web App,"This has gotten out of hand.

The American people deserve to have confidence in the results of our elections.

We need to Audit the Vote.

 https://t.co/SJva5REonj",None,None
2020-11-17 05:29:11,1328570861645942786,Arizona Republican Party,AZGOP,868,"RT @hollandcourtney: A significant amount of alleged voter fraud has been uncovered in Clark County, Nevada.

The Registrar of Voters, Joe…",2021-03-01 21:20:55.084568,0,[],22075,,Twitter for iPhone,"A significant amount of alleged voter fraud has been uncovered in Clark County, Nevada.

The Registrar of Voters, Joe Gloria, said that wouldn’t be possible.

And now he has found discrepancies that he can’t explain. What else is he hiding? 

#StopTheSteal https://t.co/IPGNk89xM7",None,None
2020-11-17 06:11:35,1328581530948612096,Arizona Republican Party,AZGOP,2222,"RT @BreitbartNews: A trio of Arizona Republican congressmen have called for a ""100% audit"" of all ballots in Maricopa County. https://t.co/…",2021-03-01 21:20:55.084568,0,[],22075,,Twitter Web App,"A trio of Arizona Republican congressmen have called for a ""100% audit"" of all ballots in Maricopa County. https://t.co/Hd5Jp6ng7i",None,None
2020-11-17 14:38:05,1328708996950237185,Arizona Republican Party,AZGOP,2697,"RT @SaraCarterDC: In case you missed it!

Rep. Biggs asks for ‘100 percent’ audit of Maricopa County ballots

#arizonaelection

Biggs’ team…",2021-03-01 21:20:55.084568,0,"[{'text': 'arizonaelection', 'indices': [110, 126]}]",22075,,Twitter for iPhone,"In case you missed it!

Rep. Biggs asks for ‘100 percent’ audit of Maricopa County ballots

#arizonaelection

Biggs’ team says legal challenges against the election results continue in Arizona,  saying #DominionVotingSystems 
raising red flags

https://t.co/OTUg6KqhBL",None,None
2020-11-17 16:00:01,1328729615490191360,Arizona Republican Party,AZGOP,28,"In today's update, Chairwoman @kelliwardaz recaps some of the big races that Republicans won in Maricopa County this cycle, including the contest for Maricopa County Recorder. https://t.co/kK6eVvg0KD",2021-03-01 21:20:55.084568,125,[],22075,,Twitter Media Studio,None,None,None
2020-11-17 17:30:59,1328752507816865798,Arizona Republican Party,AZGOP,561,"RT @DrPaulGosar: If you haven’t watched this yet please take a minute.  #ElectionDay2020 

 https://t.co/AVcSG2skYs",2021-03-01 21:20:55.084568,0,"[{'text': 'ElectionDay2020', 'indices': [72, 88]}]",22075,,Twitter for iPhone,"If you haven’t watched this yet please take a minute.  #ElectionDay2020 

 https://t.co/AVcSG2skYs",None,None
2020-11-17 21:03:10,1328805906574757888,Arizona Republican Party,AZGOP,19,“Supervisors cited concerns that the certification of results will be part of a larger pool of certifications coming out of the state of Arizona and across the country of an election in which instances of fraud have been alleged” https://t.co/UsBSqMP9JB via @amerdailyindy,2021-03-01 21:20:55.084568,65,[],22075,,Twitter for iPhone,None,None,None
2020-11-17 21:13:22,1328808471567843328,Arizona Republican Party,AZGOP,10,Take away their polling license! https://t.co/Kw7dTeAK7C,2021-03-01 21:20:55.084568,58,[],22075,,Twitter for iPhone,None,None,None
2020-11-18 00:48:45,1328862673967038469,Arizona Republican Party,AZGOP,37,"RT @Richer4Recorder: An expanded hand audit has very limited downside and, even if simply affirms existing results (as it presumably should…",2021-03-01 21:20:55.084568,0,[],22075,,Twitter for iPhone,"An expanded hand audit has very limited downside and, even if simply affirms existing results (as it presumably should), it has the very real benefit of increasing confidence in the voting process, which is important for keeping citizens engaged.",None,None
2020-11-18 16:00:00,1329091998972862464,Arizona Republican Party,AZGOP,76,"In today's update, Chairwoman @kelliwardaz gives an update on our lawsuit contending that Maricopa County must abide by the law and hand count votes by precinct. The case will be heard in court this afternoon. https://t.co/CXB59RGZx8",2021-03-01 21:20:55.084568,264,[],22075,,Twitter Media Studio,None,None,None
2020-11-18 22:32:49,1329190852439097344,Arizona Republican Party,AZGOP,71,Press Conference Update https://t.co/WgvECT4BPf,2021-03-01 21:20:55.084568,235,[],22075,,Periscope,None,None,None
2020-11-19 00:22:29,1329218453018853376,Arizona Republican Party,AZGOP,63,RT @Sal_DiCiccio: BREAKING: PHX stops anti police motion on 5-4 vote today. https://t.co/IcRQDyER4m,2021-03-01 21:20:55.084568,0,[],22075,,Twitter for iPhone,BREAKING: PHX stops anti police motion on 5-4 vote today. https://t.co/IcRQDyER4m,None,None
2020-11-19 03:11:59,1329261110583721984,Arizona Republican Party,AZGOP,211,"RT @kelliwardaz: Today at METEC, election officials told me that they can do it IF a judge tells them they HAVE TO. And their equip manual…",2021-03-01 21:20:55.084568,0,[],22075,,Twitter for iPhone,"Today at METEC, election officials told me that they can do it IF a judge tells them they HAVE TO. And their equip manual says their equipment CAN do it. A judge has a chance to tell them to follow the law tomorrow. Or he’ll say it’s just too hard to follow the law. We’ll see... https://t.co/CKNP3rVyko",None,None
2020-11-19 14:35:08,1329433029803077633,Arizona Republican Party,AZGOP,4392,"RT @AZGOP: This Election is a JOKE. 

Glitches, upload errors, ballot dumps, and more... 

Arizona Congressmen @RepAndyBiggsAZ &amp; @RepGosar…",2021-03-01 21:20:55.084568,0,[],22075,,Twitter for iPhone,"This Election is a JOKE. 

Glitches, upload errors, ballot dumps, and more... 

Arizona Congressmen @RepAndyBiggsAZ &amp; @RepGosar explain why Americans want an Election Audit.

Count all LEGAL votes! Help us get it done: https://t.co/gblNYbAHcg https://t.co/35V36YYRVW",None,None
2020-11-19 15:04:51,1329440508561805315,Arizona Republican Party,AZGOP,160,RT @BonginoReport: That’s an odd way of saying most voters don’t believe Trump should concede the election https://t.co/4RONBFvyzy,2021-03-01 21:20:55.084568,0,[],22075,,Twitter Web App,That’s an odd way of saying most voters don’t believe Trump should concede the election https://t.co/4RONBFvyzy,None,None
2020-11-19 15:15:00,1329443061600972800,Arizona Republican Party,AZGOP,3460,Chairwoman @kelliwardaz peels back the curtains to EXPOSE Dominion Voting Software! We demand an Election Audit. Help us win this fight: https://t.co/o2kMYhiBFL https://t.co/IVP951MoY2,2021-03-01 21:20:55.084568,7907,[],22075,,Twitter Media Studio,None,None,None
2020-11-19 15:44:39,1329450523049783301,Arizona Republican Party,AZGOP,97,"RT @ScottPresler: @AZGOP @kelliwardaz Don’t stop fighting until every legal vote is counted &amp; audited. 

Do not concede.",2021-03-01 21:20:55.084568,0,[],22075,,Twitter Web App,"@AZGOP @kelliwardaz Don’t stop fighting until every legal vote is counted &amp; audited. 

Do not concede.",None,None
2020-11-19 15:58:47,1329454079286898691,Arizona Republican Party,AZGOP,989,"RT @RSBNetwork: NEW: @TeamTrump legal team will hold a press conference at Noon EST in DC.

Our team will be on scene and bring it to you l…",2021-03-01 21:20:55.084568,0,[],22075,,Twitter Web App,"NEW: @TeamTrump legal team will hold a press conference at Noon EST in DC.

Our team will be on scene and bring it to you live in FULL- we won’t cut away! https://t.co/WSlAQutCc2",None,None
2020-11-19 16:00:00,1329454387287052289,Arizona Republican Party,AZGOP,23,"In today's update, Chairwoman @kelliwardaz directs people to go watch the new @AZGOP video out this morning exposing Dominion Voting Software. Watch the video here: https://t.co/pFYUO0p6PM https://t.co/374QKrQJFL",2021-03-01 21:20:55.084568,52,[],22075,,Twitter Media Studio,None,None,None
2020-11-19 18:54:53,1329498398509043713,Arizona Republican Party,AZGOP,6727,"RT @JennaEllisEsq: Show of hands.... after this @TeamTrump presser, how many news outlets will report fairly and honestly about election in…",2021-03-01 21:20:54.164343,0,[],22075,,Twitter for iPhone,"Show of hands.... after this @TeamTrump presser, how many news outlets will report fairly and honestly about election integrity issues???",None,None
2020-11-19 19:10:45,1329502392086237185,Arizona Republican Party,AZGOP,44,Arizona Governor Won’t Accept Election Results Until All Lawsuits Are Settled https://t.co/Q13pS9AjfQ via @epochtimes,2021-03-01 21:20:54.164343,211,[],22075,,Twitter for iPhone,None,None,None
2020-11-19 19:11:20,1329502536710012928,Arizona Republican Party,AZGOP,261,"RT @ericmetaxas: ""I want the American public to know right now that we will not be intimidated... we are going to take this country back...…",2021-03-01 21:20:54.164343,0,[],22075,,Twitter for iPhone,"""I want the American public to know right now that we will not be intimidated... we are going to take this country back... we are going to clean this mess up now... President Trump won by a landslide and we are going to prove it."" --@SidneyPowell1",None,None
2020-11-19 19:44:07,1329510786675339264,Arizona Republican Party,AZGOP,4857,"RT @Barnes_Law: If this election has no fraud, why are the Democrats &amp; media demanding there be no audit, no signature match check, no moni…",2021-03-01 21:20:54.164343,0,[],22075,,Twitter for iPhone,"If this election has no fraud, why are the Democrats &amp; media demanding there be no audit, no signature match check, no monitored hand recount, no production of the digitized ballots, no check on whether more votes than voters took place in some areas, and on and on? #Election2020",None,None
2020-11-19 21:31:52,1329537903324655619,Arizona Republican Party,AZGOP,75,Our response to today’s order by Judge Hannah rejecting our request for a legal hand-count audit at the precinct level: https://t.co/1cq9phV1Yh,2021-03-01 21:20:54.164343,226,[],22075,,Twitter for iPhone,None,None,None
2020-11-20 01:54:32,1329604005471797249,Arizona Republican Party,AZGOP,383,RT @DrPaulGosar: This claim is not disputed by anyone with common sense.,2021-03-01 21:20:54.164343,0,[],22075,,Twitter for iPhone,This claim is not disputed by anyone with common sense. https://t.co/AzdcyW9JQM,None,None
2020-11-20 16:00:57,1329817012764241920,Arizona Republican Party,AZGOP,70,"In today's update, Chairwoman @kelliwardaz discusses our lawsuit in Maricopa Cty, which was dismissed by Judge Hannah, for a hand-count audit of the vote—by precinct—per state law. We await explanation from the judge on why our suit was dismissed, which will guide our next steps. https://t.co/XSRSCAwHet",2021-03-01 21:20:54.164343,211,[],22075,,Twitter Media Studio,None,None,None
2020-11-20 23:29:28,1329929886614450178,Arizona Republican Party,AZGOP,32,RT @SchipperKeith: Because this is about politics more than anything.,2021-03-01 21:20:54.164343,0,[],22075,,Twitter for iPhone,Because this is about politics more than anything. https://t.co/0kXPvgC2WT,None,None
